ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,S01,S02,S03,S04,Venta caida
C8624,África,Republic of the Congo,Snacks,Online,Media,2021-04-22,862446343,2021-05-26,5893,152.58,97.44,899153.94,574213.92,0,0,1,0,1
C4422,Europa,Croatia,Doméstico,Offline,Crítica,2021-02-13,442281520,2021-03-14,9785,668.27,502.54,6539021.95,4917353.9,0,0,1,0,1
C2897,Europa,Switzerland,Bebida,Offline,Alta,2020-06-05,289702451,2020-06-18,8248,47.45,31.79,391367.6,262203.92,0,0,1,0,1
C8797,África,Angola,Bebida,Offline,Crítica,2022-01-23,879757964,2022-02-27,8787,47.45,31.79,416943.15,279338.73,0,0,0,1,0
C5078,Asia,Cambodia,Cereales,Offline,Alta,2020-09-04,507809388,2020-09-05,937,205.7,117.11,192740.9,109732.07,0,0,0,1,1
C2395,África,Pakistan,Doméstico,Offline,Crítica,2021-05-06,239530551,2021-05-17,1268,668.27,502.54,847366.36,637220.72,0,0,0,1,1
C7609,África,Malawi,Alimento infantil,Online,Baja,2020-12-13,760907781,2021-01-06,8376,255.28,159.42,2138225.28,1335301.92,0,0,0,1,0
C1282,África,Botswana,Cereales,Offline,Baja,2021-01-29,128239905,2021-03-10,7893,205.7,117.11,1623590.1,924349.23,1,0,0,0,0
C5181,Centroamérica y Caribe,Saint Vincent and the Grenadines,Alimento infantil,Online,Crítica,2020-11-08,518138253,2020-11-28,7478,255.28,97.44,1908983.84,1192142.76,1,0,0,0,0
C5775,Australia y Oceanía,Kiribati,Snacks,Online,Alta,2021-03-26,577526652,2021-04-10,1825,152.58,97.44,278458.5,177828.0,1,0,0,0,0
C3736,Centroamérica y Caribe,Honduras,Material de oficina,Offline,Baja,2020-09-18,373641431,2020-10-28,7657,651.21,524.96,4986314.97,4019618.72,1,0,0,0,1
C9440,África,Israel,Cárnicos,Offline,Baja,2022-06-27,944031417,2022-08-12,8730,421.89,364.69,3683099.7,3183743.7,0,0,1,0,0
C2465,Asia,Brunei,Bebida,Online,Baja,2021-07-27,246557939,2021-09-14,828,47.45,31.79,39288.6,26322.12,0,1,0,0,0
C8093,África,Senegal,Material de oficina,Online,Baja,2020-07-09,809394824,2020-07-09,6770,651.21,524.96,4408691.7,3553979.2,0,1,0,0,0
C2810,Europa,Iceland,Verduras,Offline,Alta,2022-04-24,281028401,2022-05-14,1404,154.06,90.93,216300.24,127665.72,0,1,0,0,0
C8802,Centroamérica y Caribe,Haiti,Material de oficina,Offline,Baja,2020-04-20,880257499,2020-05-01,6610,651.21,524.96,4304498.1,3469985.6,0,0,1,0,1
C8461,Europa,Switzerland,Alimento infantil,Online,Media,2022-07-20,846193444,2022-09-02,6299,255.28,159.42,1608008.72,1004186.58,0,0,1,0,0
C2882,Europa,Italy,Cárnicos,Offline,Alta,2021-10-18,288260066,2021-11-10,1414,421.89,364.69,596552.46,515671.66,0,0,1,0,0
C7361,Europa,Romania,Cereales,Online,Media,2022-08-12,736193692,2022-09-01,4928,205.7,117.11,1013689.6,577118.08,0,0,1,0,0
C1900,Europa,Georgia,Cereales,Offline,Crítica,2022-10-30,190043151,2022-12-13,6846,205.7,117.11,1408222.2,801735.06,0,0,0,1,1
C7701,Norteamérica,United States of America,Cárnicos,Offline,Media,2020-09-04,770169770,2020-09-18,9205,421.89,364.69,3883497.45,3356971.45,0,0,0,1,0
C1672,Australia y Oceanía,Kiribati,Material de oficina,Offline,Crítica,2021-12-07,167247378,2022-01-18,1071,651.21,524.96,697445.91,562232.16,0,0,0,1,0
C1922,Europa,Bosnia and Herzegovina,Snacks,Online,Crítica,2021-05-08,192262303,2021-05-08,3543,152.58,97.44,540590.94,345229.92,0,0,0,1,1
C9265,África,Mauritius ,Cuidado personal,Offline,Media,2021-03-23,926513373,2021-03-23,4751,154.06,56.67,388299.23,269239.17,1,0,0,0,0
C2716,Norteamérica,Greenland,Cárnicos,Online,Media,2021-05-23,271611917,2021-06-09,4857,421.89,364.69,2049119.73,1771299.33,1,0,0,0,0
C6994,África,Zimbabwe,Material de oficina,Online,Crítica,2020-08-31,699481761,2020-09-14,1052,651.21,524.96,685072.92,552257.92,1,0,0,0,0
C7023,Europa,Belgium,Ropa,Offline,Media,2021-02-12,702359235,2021-03-01,2560,109.28,35.84,279756.8,91750.4,1,0,0,0,0
C6427,Europa,Luxembourg,Verduras,Online,Media,2020-12-09,642793166,2021-01-19,5637,154.06,90.93,868436.22,512572.41,0,1,0,0,0
C5036,África,Sudan,Material de oficina,Online,Baja,2021-07-28,503644883,2021-08-09,8568,651.21,524.96,5579567.28,4497857.28,0,1,0,0,0
C3380,África,Cote d'Ivoire,Cuidado personal,Online,Alta,2020-07-31,338088214,2020-09-18,6670,81.73,56.67,545139.1,377988.9,0,1,0,0,0
C7196,África,Rwanda,Cereales,Offline,Media,2021-08-24,719609487,2021-09-21,7293,205.7,117.11,1500170.1,854083.23,0,1,0,0,0
C4920,Norteamérica,Mexico,Verduras,Online,Media,2021-09-14,492007529,2021-10-04,4816,154.06,90.93,741952.96,437918.88,0,0,1,0,0
C8193,Australia y Oceanía,Tuvalu,Verduras,Offline,Crítica,2020-12-12,819393670,2020-12-16,5651,154.06,90.93,870593.06,513845.43,0,0,1,0,1
C2361,África,Guinea-Bissau,Frutas,Offline,Crítica,2021-05-31,236191737,2021-06-01,3239,9.33,6.92,30219.87,22413.88,0,0,1,0,0
C4971,Europa,Greece,Cereales,Online,Crítica,2022-08-31,497138059,2022-10-12,3054,205.7,117.11,628207.8,357653.94,0,0,1,0,0
C7272,Centroamérica y Caribe,Haiti,Bebida,Online,Baja,2020-05-23,727281463,2020-07-11,7601,47.45,31.79,360667.45,241635.79,1,0,0,0,0
C5719,África,Yemen,Cárnicos,Online,Media,2022-02-11,571983277,2022-02-14,1417,421.89,364.69,597818.13,516765.73,0,1,0,0,0
C6469,Europa,Russia,Cuidado personal,Offline,Baja,2020-01-13,646917331,2020-02-13,6069,81.73,56.67,496019.37,343930.23,1,0,0,0,0
C2880,África,Tunisia ,Alimento infantil,Offline,Media,2021-01-18,288069951,2021-02-03,5155,255.28,159.42,1315968.4,821810.1,1,0,0,0,1
C7017,Asia,India,Verduras,Online,Media,2022-06-14,701739966,2022-07-16,9305,154.06,90.93,1433528.3,846103.65,0,1,0,0,1
C9145,Asia,Taiwan,Cereales,Online,Alta,2021-12-09,914538705,2021-12-26,1181,205.7,97.44,242931.7,138306.91,0,1,0,0,0
C9233,África,Morocco,Snacks,Offline,Alta,2021-11-23,923389995,2022-01-09,474,152.58,97.44,72322.92,46186.56,0,1,0,0,0
C3455,África,Zimbabwe,Bebida,Online,Media,2022-04-01,345530164,2022-04-09,8909,47.45,31.79,422732.05,283217.11,0,1,0,0,0
C6685,África,Lebanon,Ropa,Online,Baja,2021-11-25,668508040,2021-12-25,5240,109.28,35.84,572627.2,187801.6,0,0,1,0,0
C3001,Australia y Oceanía,Federated States of Micronesia,Material de oficina,Offline,Alta,2020-02-27,300184953,2020-02-29,253,651.21,524.96,164756.13,132814.88,0,0,1,0,0
C4187,Europa,Macedonia,Frutas,Online,Baja,2021-01-03,418734729,2021-01-06,1766,9.33,6.92,16476.78,12220.72,0,0,1,0,1
C9226,África,Ghana,Cosméticos,Online,Media,2020-04-11,922643697,2020-05-07,9628,437.2,263.33,4209361.6,2535341.24,0,0,1,0,0
C8807,Norteamérica,Greenland,Material de oficina,Offline,Alta,2021-04-30,880710685,2021-06-19,718,651.21,524.96,467568.78,376921.28,0,0,0,1,0
C7820,África,Bahrain,Doméstico,Online,Baja,2022-03-20,782047021,2022-04-06,3947,668.27,502.54,2637661.69,1983525.38,0,0,0,1,0
C2860,Europa,Serbia,Alimento infantil,Offline,Crítica,2022-10-29,286076533,2022-11-10,5258,255.28,159.42,1342262.24,838230.36,0,0,0,1,0
C4725,África,Lebanon,Alimento infantil,Offline,Alta,2020-08-01,472535550,2020-08-29,2625,255.28,159.42,670110.0,418477.5,0,0,0,1,0
C6914,Europa,Monaco,Cárnicos,Online,Alta,2020-06-19,691472899,2020-08-07,1052,421.89,364.69,443828.28,383653.88,1,0,0,0,0
C8132,África,Iran,Alimento infantil,Online,Alta,2022-02-18,813249909,2022-03-10,7575,255.28,159.42,1933746.0,1207606.5,1,0,0,0,0
C7785,África,Mauritius ,Frutas,Online,Media,2021-05-12,778540408,2021-06-09,6263,9.33,6.92,58433.79,43339.96,1,0,0,0,0
C1483,Centroamérica y Caribe,Saint Kitts and Nevis ,Cárnicos,Online,Crítica,2020-01-17,148330724,2020-02-07,3212,421.89,364.69,1355110.68,1171384.28,1,0,0,0,0
C3539,Europa,Bulgaria,Frutas,Online,Baja,2021-11-27,353919684,2022-01-01,1554,9.33,6.92,14498.82,10753.68,0,1,0,0,0
C6469,Europa,Italy,Ropa,Offline,Media,2022-07-01,646918618,2022-07-19,6450,154.06,35.84,704856.0,231168.0,0,1,0,0,0
C3492,África,Namibia,Verduras,Offline,Baja,2022-01-23,349251353,2022-02-03,91,154.06,90.93,14019.46,8274.63,0,1,0,0,0
C2031,Europa,San Marino,Bebida,Online,Media,2021-03-31,203154218,2021-04-13,6702,47.45,31.79,318009.9,213056.58,0,1,0,0,0
C1211,Centroamérica y Caribe,The Bahamas,Bebida,Offline,Baja,2022-07-08,121176040,2022-07-23,7538,47.45,31.79,357678.1,239633.02,0,0,1,0,1
C5361,África,Lebanon,Alimento infantil,Online,Baja,2020-03-07,536178147,2020-03-27,5884,255.28,159.42,1502067.52,938027.28,0,0,1,0,1
C1513,Australia y Oceanía,Australia,Verduras,Online,Alta,2021-10-21,151334369,2021-11-07,2058,154.06,90.93,317055.48,187133.94,0,0,1,0,0
C8901,Asia,Tajikistan,Cuidado personal,Online,Baja,2021-01-23,890131032,2021-02-05,8408,81.73,56.67,687185.84,476481.36,0,0,0,1,0
C2463,Centroamérica y Caribe,El Salvador,Doméstico,Online,Alta,2022-01-14,246366965,2022-03-05,4315,668.27,502.54,2883585.05,2168460.1,0,0,0,1,0
C7341,Asia,Indonesia,Cereales,Online,Baja,2020-08-21,734153497,2020-09-22,1189,205.7,117.11,244577.3,139243.79,0,0,0,1,0
C4379,Europa,Sweden,Cuidado personal,Offline,Media,2020-04-27,437914454,2020-05-02,7473,81.73,56.67,610768.29,423494.91,0,0,0,1,0
C6623,Australia y Oceanía,Tonga,Doméstico,Offline,Alta,2022-02-01,662386167,2022-03-01,3641,668.27,502.54,2433171.07,1829748.14,0,0,0,1,0
C9826,África,Mozambique,Ropa,Online,Media,2020-03-12,982617461,2020-04-25,7198,109.28,35.84,786597.44,257976.32,1,0,0,0,1
C5939,Europa,Andorra,Cosméticos,Online,Crítica,2020-09-25,593969666,2020-10-08,7678,437.2,263.33,3356821.6,2021847.74,1,0,0,0,0
C5621,Australia y Oceanía,Solomon Islands,Verduras,Online,Alta,2020-03-13,562116611,2020-04-16,1651,154.06,90.93,254353.06,150125.43,1,0,0,0,0
C6730,Europa,Romania,Verduras,Offline,Media,2021-03-11,673044621,2021-03-26,7715,154.06,97.44,1188572.9,701524.95,1,0,0,0,1
C7830,Centroamérica y Caribe,Saint Vincent and the Grenadines,Material de oficina,Offline,Alta,2022-06-10,783052527,2022-06-17,1499,651.21,524.96,976163.79,786915.04,0,1,0,0,0
C3687,Europa,France,Cárnicos,Offline,Baja,2020-03-17,368751657,2020-04-07,664,421.89,364.69,280134.96,242154.16,0,1,0,0,0
C7770,África,The Gambia,Doméstico,Offline,Baja,2021-03-04,777065837,2021-03-12,9904,668.27,502.54,6618546.08,4977156.16,0,1,0,0,0
C2752,Australia y Oceanía,Samoa ,Snacks,Offline,Baja,2020-12-19,275231397,2021-01-21,5941,152.58,97.44,906477.78,578891.04,0,1,0,0,0
C8007,Europa,Serbia,Ropa,Offline,Media,2022-10-15,800797164,2022-12-01,2531,109.28,35.84,276587.68,90711.04,0,0,1,0,1
C3116,Centroamérica y Caribe,Saint Vincent and the Grenadines,Cosméticos,Online,Alta,2021-08-25,311624467,2021-09-08,5460,437.2,263.33,2387112.0,1437781.8,0,0,1,0,0
C4358,África,Syria,Bebida,Offline,Baja,2020-02-11,435887134,2020-03-21,7544,47.45,31.79,357962.8,239823.76,0,0,1,0,1
C6220,Australia y Oceanía,Australia,Verduras,Offline,Alta,2021-02-22,622071492,2021-04-03,3633,154.06,90.93,559699.98,330348.69,0,0,1,0,0
C3889,África,Cote d'Ivoire,Cosméticos,Offline,Media,2020-12-20,388976371,2021-01-09,5607,437.2,263.33,2451380.4,1476491.31,1,0,0,0,0
C6757,Centroamérica y Caribe,Dominican Republic,Cuidado personal,Online,Crítica,2021-12-05,675713098,2022-01-23,7376,81.73,56.67,602840.48,417997.92,1,0,0,0,0
C6917,África,Rwanda,Frutas,Online,Media,2022-06-21,691705501,2022-07-24,9884,154.06,6.92,92217.72,68397.28,1,0,0,0,0
C1666,África,Chad,Cosméticos,Online,Media,2021-06-17,166689908,2021-07-29,6103,437.2,263.33,2668231.6,1607102.99,1,0,0,0,0
C7007,África,Kenya,Doméstico,Offline,Alta,2022-06-09,700715148,2022-07-14,6039,668.27,502.54,4035682.53,3034839.06,1,0,0,0,0
C8141,Centroamérica y Caribe,Belize,Bebida,Online,Media,2020-10-11,814142549,2020-11-14,1727,47.45,31.79,81946.15,54901.33,0,1,0,0,0
C8976,Australia y Oceanía,Palau,Snacks,Offline,Crítica,2022-04-06,897645938,2022-05-23,2236,152.58,97.44,341168.88,217875.84,0,1,0,0,0
C9622,África,Equatorial Guinea,Material de oficina,Offline,Alta,2021-08-21,962211644,2021-10-09,8663,651.21,524.96,5641432.23,4547728.48,0,1,0,0,1
C1891,Asia,Kyrgyzstan,Doméstico,Offline,Baja,2021-03-14,189138495,2021-03-14,9139,668.27,502.54,6107319.53,4592713.06,0,0,1,0,0
C9800,Asia,Bangladesh,Frutas,Online,Baja,2020-10-15,980037820,2020-11-10,3824,9.33,6.92,35677.92,26462.08,0,0,1,0,0
C4068,Asia,Bhutan,Alimento infantil,Online,Alta,2022-01-28,406833446,2022-03-09,9912,255.28,159.42,2530335.36,1580171.04,0,0,1,0,0
C5617,Europa,Macedonia,Cárnicos,Offline,Baja,2021-06-01,561761701,2021-06-18,6626,421.89,364.69,2795443.14,2416435.94,0,0,1,0,0
C9073,Australia y Oceanía,Samoa ,Verduras,Offline,Crítica,2022-09-18,907371413,2022-10-11,220,154.06,90.93,33893.2,20004.6,0,0,0,1,0
C5265,Europa,Austria,Bebida,Online,Media,2021-09-11,526523911,2021-10-16,8981,47.45,31.79,426148.45,285505.99,0,0,0,1,0
C3723,Europa,Italy,Bebida,Online,Alta,2021-08-24,372393023,2021-09-12,8226,47.45,31.79,390323.7,261504.54,0,0,0,1,0
C1184,África,Bahrain,Material de oficina,Offline,Media,2020-07-11,118465077,2020-07-16,5304,651.21,524.96,3454017.84,2784387.84,0,0,0,1,0
C4085,Australia y Oceanía,Australia,Snacks,Offline,Crítica,2020-12-26,408538901,2021-01-05,4594,152.58,97.44,700952.52,447639.36,1,0,0,0,0
C6067,África,Nigeria,Cosméticos,Online,Baja,2020-05-15,606725823,2020-05-31,2509,437.2,263.33,1096934.8,660694.97,1,0,0,0,0
C1474,Europa,Spain,Ropa,Offline,Crítica,2020-09-13,147449672,2020-10-26,2489,109.28,35.84,271997.92,89205.76,1,0,0,0,0
C7854,Europa,Hungary,Cárnicos,Online,Media,2021-07-22,785446774,2021-08-11,10,421.89,364.69,4218.9,3646.9,0,0,0,1,0
C7457,Europa,Bosnia and Herzegovina,Verduras,Offline,Baja,2021-06-22,745765960,2021-07-14,7575,154.06,90.93,1167004.5,688794.75,0,1,0,0,0
C5737,Asia,South Korea,Cosméticos,Online,Crítica,2022-04-05,573768556,2022-05-05,9721,437.2,263.33,4250021.2,2559830.93,0,1,0,0,0
C8851,África,The Gambia,Snacks,Offline,Baja,2021-11-02,885128390,2021-11-20,8015,152.58,97.44,1222928.7,780981.6,0,1,0,0,0
C1158,Europa,Norway,Bebida,Online,Baja,2021-05-19,115831792,2021-06-09,6056,47.45,31.79,287357.2,192520.24,0,1,0,0,0
C3721,Norteamérica,Mexico,Frutas,Offline,Media,2021-01-16,372177588,2021-01-30,4474,9.33,6.92,41742.42,30960.08,0,0,1,0,0
C6807,Europa,France,Cosméticos,Offline,Baja,2021-05-20,680777108,2021-06-22,5930,437.2,263.33,2592596.0,1561546.9,0,0,1,0,0
C1385,Centroamérica y Caribe,Belize,Frutas,Offline,Alta,2021-12-03,138554179,2021-12-06,115,9.33,6.92,1072.95,795.8,0,0,1,0,0
C1627,África,Malawi,Bebida,Online,Alta,2022-08-04,162745130,2022-08-19,8755,47.45,31.79,415424.75,278321.45,0,0,1,0,0
C4408,Asia,India,Cuidado personal,Offline,Crítica,2022-04-17,440898787,2022-06-01,604,81.73,56.67,49364.92,34228.68,0,0,0,1,1
C2808,Asia,Tajikistan,Frutas,Online,Media,2020-04-29,280876481,2020-05-31,6447,154.06,6.92,60150.51,44613.24,0,0,0,1,0
C8608,Europa,Finland,Verduras,Online,Baja,2020-09-09,860852038,2020-09-15,4103,154.06,90.93,632108.18,373085.79,0,0,0,1,0
C2793,África,Rwanda,Ropa,Offline,Crítica,2022-01-22,279311788,2022-02-01,3420,109.28,35.84,373737.6,122572.8,0,0,0,1,0
C2211,Asia,Myanmar,Frutas,Online,Alta,2020-11-23,221146476,2020-12-31,1011,9.33,97.44,9432.63,6996.12,0,0,1,0,0
C1312,Asia,Vietnam,Ropa,Online,Alta,2022-09-23,131271874,2022-09-27,5120,109.28,35.84,559513.6,183500.8,0,0,1,0,0
